order_id,customer_id,order_date,status,total_amount,shipping_country
737,3314b78d-734b-4bb7-8e00-d73468634fef,2024-04-10T23:28:46.462701,paid,4512.04,UK
738,fd73512c-6f1f-41ce-9a6d-b14edb85d63a,2024-01-24T23:28:46.462747,paid,1060.31,Germany
739,10a9565f-8d4e-437b-861c-91dec85d4cb7,2025-09-02T23:28:46.462790,paid,5188.80,France
740,e0b81d30-f7ee-4ff6-a15c-176fda98df40,2024-10-01T23:28:46.462831,paid,3597.16,India
741,93dca8c2-9ce9-403c-beb7-b9828020a5a0,2024-10-01T23:28:46.462872,paid,8453.59,France
742,91188a93-fc95-4dc8-b7de-7be003d921f4,2024-10-12T23:28:46.462909,shipped,915.92,India
743,c3dd50ea-3381-4798-a7ed-0d1636e21053,2024-01-14T23:28:46.462950,paid,2379.32,India
744,71c4522d-949b-478a-9192-4eea5d1a1ea8,2024-08-28T23:28:46.462991,shipped,8770.61,UK
745,67710555-c64e-4cd0-a1ea-0a1bf95438b2,2023-12-13T23:28:46.463028,paid,463.20,Germany
746,3ffbd932-9afe-4f1b-9cf9-0a9ce578d356,2025-08-07T23:28:46.463068,shipped,1266.48,France
747,d65c9605-62e5-43d6-a818-8852994c12e9,2024-08-14T23:28:46.463108,shipped,13559.22,India
748,3df3b917-6b97-4f71-a2c9-c3d392caaf4a,2024-04-16T23:28:46.463149,paid,647.03,USA
749,21db73cc-1bfc-4548-893c-364b10e4f2d9,2024-09-07T23:28:46.463190,shipped,3131.00,Japan
750,c6b1365f-92ae-474a-ad36-d661c23fbf07,2024-02-07T23:28:46.463237,paid,8157.43,Canada
751,afce5f6d-a9aa-4aa7-aeaf-6d3528da228e,2024-11-29T23:28:46.463278,returned,496.94,UK
752,c3dd50ea-3381-4798-a7ed-0d1636e21053,2023-12-12T23:28:46.463315,shipped,3775.58,India
753,af2e90c6-11cc-40a4-a7c1-a3568c60d81f,2024-02-08T23:28:46.463353,paid,10754.96,USA
754,50ae45b1-e845-4e1b-8f72-a97180e4829e,2024-07-22T23:28:46.463394,paid,3898.92,Germany
755,0c7f2e83-b486-4c01-a454-044029872c38,2025-06-14T23:28:46.463464,returned,10544.84,Germany
756,9ccecb27-598d-4f06-a9bc-aa5883749d3f,2025-03-04T23:28:46.463513,paid,13423.08,India
757,3a447082-74d9-4d0c-b642-7e85e9d9517b,2025-09-26T23:28:46.463565,paid,2173.49,Australia
758,afce5f6d-a9aa-4aa7-aeaf-6d3528da228e,2025-07-26T23:28:46.463611,paid,3991.15,UK
759,479eaf4a-9066-4698-a3e3-38006d5e4988,2024-07-26T23:28:46.463656,shipped,77.48,USA
760,5607fefa-e16d-415d-871b-7ff0f5d8c42a,2025-02-26T23:28:46.463704,paid,6529.24,Germany
761,ec48ab59-dbc8-4c7c-8f24-17c16dde2025,2024-01-06T23:28:46.463747,paid,6935.47,USA
762,80d0a8d6-21f7-41ea-9895-ce89dc2bc276,2024-10-07T23:28:46.463796,pending,13065.41,Canada
763,097aff3d-1479-4e02-9b96-8425dc13d65b,2023-11-23T23:28:46.463837,paid,12887.61,USA
764,21db73cc-1bfc-4548-893c-364b10e4f2d9,2023-12-28T23:28:46.463877,paid,12309.29,Japan
765,9c97183e-4637-466a-9923-bf9b48979ba0,2025-05-06T23:28:46.463909,paid,10966.39,UK
766,e5e26b85-b943-433a-ac5a-8f2c52ba2229,2024-03-05T23:28:46.463944,paid,8947.63,India
767,c6b1365f-92ae-474a-ad36-d661c23fbf07,2024-05-15T23:28:46.463984,pending,11478.49,Canada
768,c9a38f05-e17c-4b86-a7d3-2437f1fbee71,2025-10-31T23:28:46.464028,paid,6979.08,UK
769,c325d984-3144-46c3-b985-c29795fba31f,2023-12-06T23:28:46.464070,paid,5402.95,Japan
770,9594b4ca-0595-4d62-bd88-9e913b79dac1,2024-02-19T23:28:46.464116,shipped,5555.56,Japan
771,118cbf77-1774-4a80-b940-a3f480c34df2,2023-12-25T23:28:46.464165,returned,9241.07,India
772,606da2dc-e283-4278-aebb-3cdfe5a58173,2025-01-08T23:28:46.464208,paid,3044.48,UK
773,7ca8baac-ecd6-4ebc-9531-c6bab061fbea,2025-05-02T23:28:46.464249,paid,3639.92,Germany
774,a14ae6cc-2121-43ff-9b91-add73f50f021,2025-05-05T23:28:46.464282,shipped,403.48,Canada
775,09b02d2f-586b-458e-90a8-7c1881bba840,2024-01-19T23:28:46.464324,paid,3705.13,Japan
776,c671a438-3cbd-4846-8a53-72a4d25d3667,2024-02-11T23:28:46.464354,shipped,6837.85,Australia
777,8fc84d76-6b50-4da6-816f-447eff36e012,2025-01-09T23:28:46.464398,shipped,8026.81,Germany
778,2fadc258-89af-4e45-a49b-c647c4e8e387,2024-09-07T23:28:46.464433,pending,11406.13,India
779,67710555-c64e-4cd0-a1ea-0a1bf95438b2,2025-06-10T23:28:46.464489,shipped,5419.25,Germany
780,441c9e8b-0d85-41c6-bbb0-7b6d34afaaeb,2024-07-05T23:28:46.464522,paid,8369.07,UK
781,0c3cea17-fdb4-49f2-b1bf-89bc5d038aca,2025-03-10T23:28:46.464551,paid,2803.14,UK
782,bab68118-702d-4559-9e7e-35f6a3e28f01,2024-12-07T23:28:46.464580,pending,7957.25,USA
783,8bbdf75f-434b-4538-8200-c3cbf7937310,2024-06-24T23:28:46.464609,shipped,10696.81,France
784,39abc2b0-5fce-4a3e-9dfd-ec624d243b49,2024-07-02T23:28:46.464637,paid,13703.74,USA
785,0edf3c8b-d44e-46da-ad72-1d496853cee0,2025-09-12T23:28:46.464675,paid,6650.45,Germany
786,70d03b0e-e7ec-4121-b3fa-7c1c1e6c006c,2024-12-25T23:28:46.464724,paid,8253.04,Germany
787,b408cf6f-b60d-4480-996f-2005f0ef22e5,2024-01-20T23:28:46.464768,paid,3457.84,USA
788,c9a38f05-e17c-4b86-a7d3-2437f1fbee71,2024-06-25T23:28:46.464814,paid,3616.76,UK
789,65d1c792-1830-49fe-b978-aa72fdae2081,2023-11-30T23:28:46.464861,paid,4890.25,USA
790,48c49485-0510-4e2c-a8f0-beb366d43023,2025-05-01T23:28:46.464909,paid,8933.08,India
791,0edf3c8b-d44e-46da-ad72-1d496853cee0,2024-06-12T23:28:46.464950,paid,5458.57,Germany
792,33ef122c-dc4a-466c-827f-74ae981520ad,2024-03-07T23:28:46.464995,shipped,7712.61,Canada
793,e0a29976-d114-4347-ac3a-6481be52424c,2025-01-17T23:28:46.465037,shipped,1859.82,France
794,c9fca402-8f6f-41f4-90c3-aeeb25d44fa9,2024-09-13T23:28:46.465084,shipped,1737.36,India
795,5a7fa3e3-1e96-4c57-a95f-556d87a2b3d8,2024-07-18T23:28:46.465124,shipped,1717.02,France
796,6e142859-2fc2-4c48-b5de-e62f82ddbbcd,2025-04-15T23:28:46.465169,paid,77.00,India
797,9cd6dba1-a268-4cd7-b05f-c1dc47601941,2024-07-07T23:28:46.465211,paid,674.91,USA
798,657efd70-49f6-4b02-b8f8-2513e386ad61,2024-03-03T23:28:46.465241,paid,7432.57,India
799,ccfcaeaf-11b6-4614-9f90-8a4369005362,2024-06-26T23:28:46.465270,paid,840.69,UK
800,3207f4b0-d83c-450b-b03c-938d421723e9,2025-09-26T23:28:46.465299,returned,1266.48,Australia
801,655ddf4e-3702-4872-a3c3-bad17481d281,2025-02-19T23:28:46.465327,paid,2308.24,India
802,e8e33fea-db03-449d-8c18-ec691d433ca2,2024-06-16T23:28:46.465370,pending,1861.57,UK
803,079479d2-3338-4cdc-ba7f-060faf789d04,2024-08-30T23:28:46.465401,paid,1791.14,USA
804,b3a94c91-1315-4802-9c2f-59e19fdd9619,2024-04-17T23:28:46.465432,paid,9201.27,USA
805,9c97183e-4637-466a-9923-bf9b48979ba0,2024-11-15T23:28:46.465484,shipped,3048.32,UK
806,2e30b402-e2ff-4826-8477-0861dbf361b2,2025-06-12T23:28:46.465513,shipped,6700.58,France
807,6159789c-159f-4b70-90a4-c1eb84d71a1e,2025-09-23T23:28:46.465543,cancelled,6731.69,USA
808,919df88e-65c5-4d9c-ba55-f846cbc2d375,2024-08-02T23:28:46.465573,returned,3552.95,Canada
809,6d721994-a384-4a35-b391-d7a73b292120,2025-07-28T23:28:46.465602,shipped,1319.81,France
810,d0ea5d6b-e0a9-46c5-b449-3a12278a3926,2024-04-17T23:28:46.465631,pending,5460.00,USA
811,b740a0a9-2053-4f98-b7a6-d0ccd59e3a57,2024-02-07T23:28:46.465660,paid,6674.68,Japan
812,93d4fb8f-b85c-4708-85c2-d1338e5caa65,2024-11-08T23:28:46.465688,paid,5229.18,Australia
813,1f91934d-96c7-4cdb-a6dd-14c5211d425b,2024-08-18T23:28:46.465718,shipped,328.98,UK
814,981db264-5c9e-46b2-8674-c5db5a9d1c9a,2025-08-04T23:28:46.465746,paid,11440.79,Canada
815,50f3cb6e-08cb-4bc0-a286-faf9e0ea2846,2025-06-25T23:28:46.465774,paid,5023.09,USA
816,93539aa3-f7d5-41ec-ab2d-39cf666a424f,2024-09-14T23:28:46.465804,shipped,7138.70,Australia
817,00320175-ef5b-4888-b8fb-d6181ad2b797,2024-07-16T23:28:46.465834,paid,6296.80,USA
818,8c918f39-aad5-46dd-81fe-8ef206ab4db4,2025-02-14T23:28:46.465863,paid,8500.36,Germany
819,bf591dff-5a12-4bf1-85e0-4cdc69f61a36,2024-02-08T23:28:46.465892,shipped,1656.76,USA
820,f0694c84-feda-4f9b-92da-a9bdc1c9a303,2024-05-20T23:28:46.465921,paid,4812.73,Canada
821,8c404f79-fdf5-48c3-950c-fc7ac1f00eb8,2024-08-31T23:28:46.465949,paid,5856.86,Australia
822,9097efbc-6180-4379-8d24-6c8774e0c185,2024-08-01T23:28:46.465977,returned,484.32,Germany
823,7f6a531a-b5b3-4da1-9ad8-c2497484712d,2025-10-14T23:28:46.466005,paid,585.05,Australia
824,50fa1c70-2b75-4947-afb7-b2595a364768,2024-06-02T23:28:46.466033,cancelled,1946.79,India
825,8154d141-9972-48bb-ad17-cffa6c0eb6bf,2024-12-26T23:28:46.466062,paid,3321.80,UK
826,c6b1365f-92ae-474a-ad36-d661c23fbf07,2025-09-12T23:28:46.466090,paid,4259.71,Canada
827,6f898a0b-d583-435f-9d37-ccc56477947c,2024-01-27T23:28:46.466119,paid,1294.02,India
828,0f8f6272-5d54-47da-a07a-ad97cefd34b3,2023-11-14T23:28:46.466149,shipped,5595.83,USA
829,fe86b20a-99b1-4e28-b101-d08f240e1f40,2024-09-28T23:28:46.466178,shipped,631.35,Japan
830,d3cb0ae6-9ecb-4732-81ad-ed50c34a7b04,2024-12-27T23:28:46.466209,cancelled,554.39,Germany
831,1ac8a282-0f6e-45e1-ae2a-a957e23584c2,2025-01-31T23:28:46.466238,cancelled,5351.75,France
832,201434f2-e481-432d-b87b-5399283803a5,2024-09-26T23:28:46.466267,paid,3544.89,Australia
833,344244da-a713-493b-a92c-078f4a295e83,2024-05-05T23:28:46.466296,paid,1304.71,France
834,72bc0425-8d26-44f7-b8dd-0e77a30294df,2024-11-25T23:28:46.466324,shipped,6221.68,Japan
835,eb2ffdf0-1af4-434a-a8eb-bf396dbf7d84,2025-04-25T23:28:46.466354,shipped,9315.39,Australia
836,39abc2b0-5fce-4a3e-9dfd-ec624d243b49,2024-05-12T23:28:46.466382,paid,10062.51,USA
837,495108f5-f0b9-49c7-8628-10573eb416bb,2024-05-09T23:28:46.466422,paid,8998.99,Canada
838,8fbba1ef-6975-4be8-88f9-9a8e31682c27,2024-04-27T23:28:46.466480,paid,1194.99,India
839,21db73cc-1bfc-4548-893c-364b10e4f2d9,2024-02-02T23:28:46.466510,paid,8381.52,Japan
840,0e45baa1-810d-46b1-af68-4db3ad4641a8,2024-05-10T23:28:46.466539,paid,3540.60,Australia
841,e2205a3a-5d05-418c-a138-01f74cde3b51,2025-01-06T23:28:46.466569,shipped,2086.76,Canada
842,2c210f2a-ca44-4037-94be-461f6ac41dca,2025-09-13T23:28:46.466598,shipped,4432.21,Japan
843,99b2d1e0-7206-4d78-8db5-c5530dc03bbf,2024-06-12T23:28:46.466627,paid,3685.08,Canada
844,21db73cc-1bfc-4548-893c-364b10e4f2d9,2024-01-17T23:28:46.466656,cancelled,2733.31,Japan
845,a41b595e-8f2c-4533-9df9-9a8a368bf596,2024-04-06T23:28:46.466683,shipped,1803.64,India
846,8154d141-9972-48bb-ad17-cffa6c0eb6bf,2025-03-17T23:28:46.466712,shipped,6405.54,UK
847,72d25c8a-51fc-476a-ac08-70bb1bbb656d,2025-01-11T23:28:46.466741,paid,2873.90,Japan
848,0bd3e7a5-8767-4c2c-97a7-854fab606730,2024-10-23T23:28:46.466771,paid,2449.86,France
849,e7c93db8-9f50-4464-b1ea-6be0e31930a5,2024-12-13T23:28:46.466799,paid,6643.67,Canada
850,d0ea5d6b-e0a9-46c5-b449-3a12278a3926,2024-11-09T23:28:46.466828,paid,3230.87,USA
851,6c13080b-2974-470b-aa28-afd502b4dcf0,2024-09-04T23:28:46.466857,shipped,7176.52,Australia
852,e0b81d30-f7ee-4ff6-a15c-176fda98df40,2025-09-11T23:28:46.466886,paid,7032.06,India
853,f7360ad0-aa55-42f3-b0b5-33e4dbfb4993,2025-04-08T23:28:46.466915,paid,5112.73,USA
854,69aa53be-c3cc-4942-8c53-e3f92a1efd14,2024-05-24T23:28:46.466944,paid,5641.24,Australia
855,f9bc77a6-4187-4f5c-a18c-1eb1770268de,2025-02-16T23:28:46.466974,paid,2413.49,USA
856,e4c59372-176c-4d8b-9aac-c2a8f9165be7,2023-12-09T23:28:46.467004,cancelled,440.80,India
857,2c210f2a-ca44-4037-94be-461f6ac41dca,2024-09-13T23:28:46.467033,shipped,117.01,Japan
858,970cb2ff-1196-4b86-b9b9-4482d4366bda,2025-07-06T23:28:46.467064,paid,6359.78,UK
859,00bf1833-0cb2-40ff-8430-0d94c8c89dbd,2023-11-23T23:28:46.467094,paid,5986.68,Australia
860,db1311c5-9e24-48a4-9045-7b38a64dfaf9,2025-04-10T23:28:46.467124,paid,4824.55,USA
861,e5e26b85-b943-433a-ac5a-8f2c52ba2229,2025-06-06T23:28:46.467153,cancelled,8342.72,India
862,33ef122c-dc4a-466c-827f-74ae981520ad,2025-07-15T23:28:46.467184,paid,233.97,Canada
863,b269f4bb-9b7a-4de9-b483-6e0dac0b41b3,2025-07-13T23:28:46.467214,paid,7921.65,Australia
864,aae5111c-d590-44b5-85f0-086a1f2a6760,2024-05-27T23:28:46.467243,paid,7311.73,India
865,4d262f60-f58c-483a-ba04-f522173cbb17,2024-10-26T23:28:46.467272,paid,534.84,Germany
866,6cb731c0-156f-43a1-acc8-0c236d545e22,2025-06-20T23:28:46.467302,paid,3162.32,France
867,a3260f52-62eb-45cc-86ac-d1cea5e08a0b,2025-01-05T23:28:46.467331,shipped,6103.75,India
868,3583d919-75f2-4ab8-84bc-c217e2b4ad60,2024-07-01T23:28:46.467361,pending,8558.55,Japan
869,0ca29073-8800-42d5-ba7a-5e69df834b2c,2025-09-29T23:28:46.467397,paid,8346.70,India
870,72b3b3fc-ff58-45c6-9ef5-b2557a1b71b6,2024-08-07T23:28:46.467435,cancelled,7139.54,UK
871,f7360ad0-aa55-42f3-b0b5-33e4dbfb4993,2024-03-03T23:28:46.467486,paid,5747.37,USA
872,970cb2ff-1196-4b86-b9b9-4482d4366bda,2024-02-01T23:28:46.467516,paid,9394.32,UK
873,9cd6dba1-a268-4cd7-b05f-c1dc47601941,2024-08-11T23:28:46.467545,paid,5274.45,USA
874,2206215c-3012-472b-8bda-595caca3a5b0,2024-02-13T23:28:46.467575,shipped,5543.28,UK
875,c4367a30-6fdd-459a-a4e2-76f5d7999b0a,2025-03-20T23:28:46.467604,cancelled,7112.37,France
876,31b838bc-5ca9-47fb-8f40-1d40427c064e,2025-09-28T23:28:46.467633,returned,1713.54,Germany
877,62b4fce0-6b15-4b0e-99cc-949b67b952fb,2025-02-02T23:28:46.467661,paid,8011.78,Canada
878,1f91934d-96c7-4cdb-a6dd-14c5211d425b,2025-10-19T23:28:46.467690,paid,4591.44,UK
879,3c58097c-1fa7-40f0-94de-2f5e0cea95cb,2024-01-23T23:28:46.467719,paid,230.50,France
880,19264222-e276-4a00-904f-c166efdbb176,2024-02-19T23:28:46.467751,paid,7437.16,Germany
881,6ed9e651-3ee1-4945-94f2-a9719b976d81,2024-04-09T23:28:46.467782,paid,5120.94,USA
882,4d3829b8-0a13-44a8-b839-5d17652bbc2c,2025-10-25T23:28:46.467812,paid,1989.45,Australia
883,f44c8ba7-2ebb-4a90-873e-5830d2eeb35b,2025-10-25T23:28:46.467841,paid,545.10,Canada
884,00320175-ef5b-4888-b8fb-d6181ad2b797,2023-11-22T23:28:46.467870,shipped,576.12,USA
885,8c918f39-aad5-46dd-81fe-8ef206ab4db4,2024-05-16T23:28:46.467900,paid,2462.53,Germany
886,04e40d29-22ea-4974-a632-6b5ad826503e,2025-09-28T23:28:46.467929,paid,2855.90,Australia
887,9c97183e-4637-466a-9923-bf9b48979ba0,2024-08-23T23:28:46.467957,paid,6137.37,UK
888,ceb17b91-ad69-466d-9c51-b446441c5831,2024-05-22T23:28:46.467986,paid,807.76,USA
889,83db0d3a-b40f-42ce-9eb9-ab7d716e5b65,2025-07-19T23:28:46.468015,returned,6460.84,Germany
890,193649ea-0738-45e3-a026-2f48b0c6579d,2025-06-19T23:28:46.468044,paid,3543.32,UK
891,664b4b95-2903-4ca2-82a5-ba65cb49e8a1,2025-01-03T23:28:46.468072,returned,5780.29,Australia
892,b8cc847c-19af-4cd3-b351-04e958ebb5f7,2024-02-23T23:28:46.468100,returned,6373.54,UK
893,bffd8870-1668-48d3-9352-ff0403686dc5,2023-11-14T23:28:46.468132,paid,6830.59,Germany
894,23fcc075-38aa-4dd1-90b5-8327b713b388,2024-12-21T23:28:46.468165,paid,1450.89,USA
895,95906eec-7fa0-44df-b57b-97125226490f,2024-10-25T23:28:46.468195,cancelled,7792.35,Australia
896,bab68118-702d-4559-9e7e-35f6a3e28f01,2025-04-20T23:28:46.468224,paid,11362.95,USA
897,5d28f5e1-f315-4754-92eb-ef5dfff3fabf,2024-06-11T23:28:46.468252,shipped,655.05,India
898,815a7ac1-a9f4-4772-9ab8-d975cf4617e0,2025-07-19T23:28:46.468281,paid,5200.19,France
899,1efb4733-dc0a-4564-a7e8-651aeabd3fa7,2024-04-26T23:28:46.468309,paid,6395.40,Australia
900,6cb731c0-156f-43a1-acc8-0c236d545e22,2024-09-22T23:28:46.468337,paid,6079.13,France
901,3df3b917-6b97-4f71-a2c9-c3d392caaf4a,2024-04-25T23:28:46.468366,returned,6424.35,USA
902,d3ecf03a-ea85-445d-b2c9-b446afc1086f,2024-04-24T23:28:46.468408,shipped,7606.91,UK
903,9594b4ca-0595-4d62-bd88-9e913b79dac1,2024-04-11T23:28:46.468460,paid,5887.51,Japan
904,88d4bae9-4739-4a18-8302-e4ede48937a9,2024-02-01T23:28:46.468490,paid,13336.04,Japan
905,4388e90d-a5c0-46c5-8d96-7747c7ef13c7,2024-05-09T23:28:46.468524,returned,533.34,UK
906,17e4f798-ba56-49a1-baac-ec3d497fb273,2024-09-06T23:28:46.468553,returned,2507.28,Germany
907,1669799b-7906-4214-bf39-407676f808af,2025-11-12T23:28:46.468583,shipped,3174.28,USA
908,37eb4bf5-0a87-420d-8679-bacd737ec08a,2025-05-26T23:28:46.468613,pending,682.98,Australia
909,3ec64af0-6050-4961-9207-c6b80f054f58,2024-03-11T23:28:46.468644,paid,7026.02,UK
910,72d25c8a-51fc-476a-ac08-70bb1bbb656d,2024-02-05T23:28:46.468672,paid,5249.23,Japan
911,4ad320b8-15d4-4461-8304-593ad503790a,2025-06-01T23:28:46.468701,shipped,8097.95,Japan
912,0c7f2e83-b486-4c01-a454-044029872c38,2025-08-14T23:28:46.468729,paid,2443.90,Germany
913,e256b5d9-bdeb-4687-817b-585d2e30e834,2025-06-23T23:28:46.468760,shipped,8273.30,Canada
914,5272d376-761f-4741-bc61-d0f015ad55d2,2024-08-28T23:28:46.468788,paid,4167.47,France
915,9145c454-6ac2-4907-86a7-44f3dcae33e7,2023-12-16T23:28:46.468817,cancelled,13009.77,Canada
916,f0694c84-feda-4f9b-92da-a9bdc1c9a303,2023-11-20T23:28:46.468845,paid,577.21,Canada
917,7446d724-2c50-4420-bc61-ae3ffb5c38b0,2024-12-19T23:28:46.468873,paid,5778.71,Australia
918,c9fca402-8f6f-41f4-90c3-aeeb25d44fa9,2024-03-10T23:28:46.468911,paid,1634.70,India
919,5728ff97-2aa0-4c70-a3e8-0c6e8415d979,2025-11-11T23:28:46.468951,paid,2777.96,USA
920,92f7a288-130e-4399-baa6-a1fb9107dc15,2025-11-04T23:28:46.468992,shipped,6038.12,Australia
921,c4addaac-ac98-4f42-99f3-9a4035fd5f35,2023-12-01T23:28:46.469037,shipped,5406.09,UK
922,17e4f798-ba56-49a1-baac-ec3d497fb273,2025-08-22T23:28:46.469084,shipped,3810.02,Germany
923,17e4f798-ba56-49a1-baac-ec3d497fb273,2025-10-13T23:28:46.469131,shipped,9932.52,Germany
924,08306c9f-841b-4afe-aeff-42b22b575bf4,2025-07-10T23:28:46.469176,paid,674.91,Germany
925,1ac8a282-0f6e-45e1-ae2a-a957e23584c2,2024-03-08T23:28:46.469223,paid,6692.37,France
926,e8f50829-ae1d-4aee-bfba-8fc4aa308653,2023-12-01T23:28:46.469271,returned,1197.13,Australia
927,2a46a712-9ebd-4e9c-8cbb-a80f7409e51d,2024-10-30T23:28:46.469317,cancelled,6505.03,Australia
928,8fe62118-1cc0-4a7c-94f5-cfd80870fd6d,2025-04-01T23:28:46.469365,shipped,8564.66,UK
929,f6b1c6e5-fcee-45ff-90b4-d3a83e2a49f9,2023-11-18T23:28:46.469412,paid,2504.99,Australia
930,bf314552-2d60-453e-bba5-49d0fbd27c6b,2024-02-24T23:28:46.469483,paid,10191.20,Japan
931,a889c82e-887a-496c-85fb-6b6c72b26dd8,2024-06-26T23:28:46.469532,returned,5132.95,Japan
932,81c10039-d949-4e37-92d5-aa2d66a7bfea,2024-06-27T23:28:46.469580,cancelled,6241.25,UK
933,151d17d6-d055-4dcd-aa50-a85f635166dd,2025-04-27T23:28:46.469633,returned,5039.20,Japan
934,b269f4bb-9b7a-4de9-b483-6e0dac0b41b3,2025-02-02T23:28:46.469679,paid,7274.20,Australia
935,e75ab236-71bd-4cab-8f9f-e735f7fdbe31,2024-04-27T23:28:46.469726,paid,11713.43,Australia
936,b227bce0-b06b-4d93-a914-94c0d0e49b7f,2024-03-21T23:28:46.469774,paid,6619.64,USA
937,12a37567-106c-456b-93f0-277a94650f07,2025-02-21T23:28:46.469818,cancelled,1978.82,Australia
938,655ddf4e-3702-4872-a3c3-bad17481d281,2024-05-27T23:28:46.469868,shipped,4867.55,India
939,19264222-e276-4a00-904f-c166efdbb176,2023-12-20T23:28:46.469913,pending,8414.44,Germany
940,f6b1c6e5-fcee-45ff-90b4-d3a83e2a49f9,2024-04-19T23:28:46.469962,shipped,4007.46,Australia
941,139f813c-281a-4256-80a7-e2f7340fb037,2024-09-02T23:28:46.470008,paid,516.58,Canada
942,ff3ffaad-b624-442a-812d-ecb46540aa7f,2024-12-18T23:28:46.470054,paid,8664.84,UK
943,758d6717-147d-403b-8ed3-b16af50befd6,2025-07-12T23:28:46.470103,shipped,6792.28,UK
944,c9ec81ff-7a3a-499a-be59-9cf116c53da1,2024-11-08T23:28:46.470151,paid,1644.54,France
945,9145c454-6ac2-4907-86a7-44f3dcae33e7,2025-03-29T23:28:46.470197,pending,692.19,Canada
946,34149837-aa6a-4563-9cdd-912cd455556d,2024-08-11T23:28:46.470246,paid,7896.04,India
947,f57a6c62-5e4b-4be3-8241-b295c581d7c1,2024-12-06T23:28:46.470291,paid,3685.03,India
948,6bc9baf6-1c75-4097-a101-e9ca456e4816,2025-03-27T23:28:46.470337,returned,11461.37,Germany
949,6ed9e651-3ee1-4945-94f2-a9719b976d81,2025-08-29T23:28:46.470382,cancelled,148.29,USA
950,234ecb32-f1f7-4612-808b-2dd6db279ce5,2024-12-11T23:28:46.470476,paid,8860.22,Australia
951,6cb731c0-156f-43a1-acc8-0c236d545e22,2024-07-10T23:28:46.470528,paid,604.14,France
952,b7fb1379-a1a6-4fde-8f45-b1b2f007d747,2024-02-11T23:28:46.470574,cancelled,4570.48,Canada
953,d3ecf03a-ea85-445d-b2c9-b446afc1086f,2025-07-26T23:28:46.470619,paid,1043.38,UK
954,e2205a3a-5d05-418c-a138-01f74cde3b51,2025-09-19T23:28:46.470664,shipped,13904.51,Canada
955,7f6a531a-b5b3-4da1-9ad8-c2497484712d,2025-08-31T23:28:46.470709,shipped,8412.15,Australia
956,e983c879-e3b0-4ba7-8f26-c417cddd4d3e,2025-08-08T23:28:46.470754,paid,5186.99,Canada
957,8c918f39-aad5-46dd-81fe-8ef206ab4db4,2025-09-12T23:28:46.470800,cancelled,1589.07,Germany
958,0df232d5-d0eb-48b6-8f66-30887ca82406,2023-12-04T23:28:46.470850,paid,1353.90,Australia
959,3b751624-60ab-4a42-b8ea-7af4876c6e2c,2024-08-18T23:28:46.470897,paid,4973.60,Australia
960,b227bce0-b06b-4d93-a914-94c0d0e49b7f,2025-08-01T23:28:46.470947,shipped,2588.12,USA
961,5cad46bf-8a61-4e6b-9b6b-eb20247d1eb7,2024-10-19T23:28:46.470995,paid,6717.74,India
962,a889c82e-887a-496c-85fb-6b6c72b26dd8,2024-03-10T23:28:46.471045,shipped,6581.82,Japan
963,65f136df-d50c-480e-a0a4-ab0aad7e5647,2024-10-16T23:28:46.471091,paid,7507.14,India
964,b72ff46e-2edc-460f-85a5-dbde0bd3fd57,2024-02-17T23:28:46.471141,paid,4042.38,Japan
965,9bdaec5b-7d57-40f6-913d-2b3184b088a0,2023-12-23T23:28:46.471190,shipped,1367.97,France
966,38fd3410-fb7b-4218-ac33-dd5bc9c2e720,2024-12-12T23:28:46.471234,paid,954.29,India
967,d956446f-75ca-4dc2-a53d-8c1a6937a42f,2025-11-01T23:28:46.471280,paid,8099.33,UK
968,b7fb1379-a1a6-4fde-8f45-b1b2f007d747,2025-04-29T23:28:46.471325,cancelled,192.04,Canada
969,eadcbc24-24f2-4b0a-9965-b4ec106f9cdf,2024-06-10T23:28:46.471370,paid,6649.75,UK
970,09b02d2f-586b-458e-90a8-7c1881bba840,2024-02-17T23:28:46.471417,paid,4496.45,Japan
971,8c404f79-fdf5-48c3-950c-fc7ac1f00eb8,2025-09-29T23:28:46.471491,paid,6832.10,Australia
972,0c3cea17-fdb4-49f2-b1bf-89bc5d038aca,2024-08-24T23:28:46.471542,paid,14106.76,UK
973,fd988927-658f-407b-8195-57703a27b695,2024-03-26T23:28:46.471590,shipped,7950.62,India
974,33958b5c-e242-4461-b3c2-56f5cead3301,2024-07-21T23:28:46.471651,paid,2246.20,Australia
975,7cfd7b36-4be2-450b-af25-77a3616f3860,2024-11-01T23:28:46.471701,returned,4008.84,Japan
976,c2e914bc-1080-4603-8c60-a8606b06563e,2025-03-15T23:28:46.471747,paid,2345.61,Japan
977,6341d3df-0898-4915-bf81-29998ab3242c,2024-11-26T23:28:46.471794,paid,803.46,UK
978,89f83256-ad42-4136-889f-36c9f83489e3,2025-04-21T23:28:46.471839,shipped,3809.88,Canada
979,16e07ba5-6ccb-478d-86e9-0d74f0d94f64,2023-12-31T23:28:46.471888,paid,6620.79,Japan
980,a94553c9-5d26-4043-8028-8f940b427dad,2023-12-05T23:28:46.471936,paid,5360.01,UK
981,eb79bcaf-2333-45e9-9cf5-7155809cc8f7,2025-01-11T23:28:46.471984,paid,9790.48,Japan
982,e7c93db8-9f50-4464-b1ea-6be0e31930a5,2024-08-05T23:28:46.472031,shipped,7265.05,Canada
