order_item_id,order_id,product_id,quantity,unit_price
3301,943,31,2,40.25
3302,943,24,1,890.67
3303,943,65,4,674.91
3304,943,154,3,662.79
3305,943,138,5,226.62
3306,944,169,1,177.78
3307,944,194,4,366.69
3308,945,106,1,576.94
3309,945,85,1,115.25
3310,946,150,4,151.28
3311,946,59,3,994.72
3312,946,148,3,188.23
3313,946,72,4,594.83
3314,946,1,5,272.55
3315,947,43,1,178.28
3316,947,7,3,63.01
3317,947,190,2,243.44
3318,947,25,2,378.71
3319,947,161,2,403.47
3320,947,147,2,633.24
3321,948,12,3,886.63
3322,948,188,4,192.06
3323,948,46,1,301.10
3324,948,51,4,765.92
3325,948,54,2,696.58
3326,948,34,5,655.06
3327,949,9,2,13.77
3328,949,31,3,40.25
3329,950,194,1,366.69
3330,950,195,2,868.68
3331,950,77,4,935.02
3332,950,176,4,125.10
3333,950,111,1,798.23
3334,950,40,2,858.73
3335,951,9,4,13.77
3336,951,137,1,187.34
3337,951,45,1,361.72
3338,952,55,2,825.60
3339,952,19,4,729.82
3340,953,112,2,521.69
3341,954,43,5,178.28
3342,954,69,5,895.57
3343,954,183,5,985.50
3344,954,134,3,46.28
3345,954,143,4,608.16
3346,954,174,2,518.14
3347,955,137,4,187.34
3348,955,170,2,781.87
3349,955,146,5,169.62
3350,955,56,4,689.90
3351,955,115,3,830.45
3352,956,67,1,271.47
3353,956,156,2,806.56
3354,956,55,4,825.60
3355,957,97,4,71.40
3356,957,198,1,170.37
3357,957,138,5,226.62
3358,958,178,2,676.95
3359,959,59,5,994.72
3360,960,144,4,647.03
3361,961,167,2,659.60
3362,961,149,1,94.88
3363,961,183,5,985.50
3364,961,189,2,188.08
3365,962,60,5,386.44
3366,962,33,5,171.27
3367,962,62,1,899.63
3368,962,13,2,233.97
3369,962,131,5,485.14
3370,963,22,3,540.27
3371,963,87,3,759.57
3372,963,135,3,231.06
3373,963,138,5,226.62
3374,963,24,2,890.67
3375,964,12,4,886.63
3376,964,110,2,247.93
3377,965,57,1,236.12
3378,965,179,5,226.37
3379,966,160,1,655.05
3380,966,114,4,74.81
3381,967,163,4,865.18
3382,967,140,2,980.77
3383,967,21,3,158.14
3384,967,189,3,188.08
3385,967,195,1,868.68
3386,967,83,1,769.73
3387,968,200,1,192.04
3388,969,177,2,955.88
3389,969,7,5,63.01
3390,969,186,1,18.32
3391,969,8,1,245.16
3392,969,22,2,540.27
3393,969,83,4,769.73
3394,970,113,5,899.29
3395,971,96,2,673.54
3396,971,15,3,527.35
3397,971,162,3,559.35
3398,971,192,4,258.45
3399,971,155,1,876.07
3400,971,7,5,63.01
3401,972,75,2,527.86
3402,972,193,5,815.67
3403,972,67,5,271.47
3404,972,41,5,502.39
3405,972,22,4,540.27
3406,972,140,3,980.77
3407,973,134,2,46.28
3408,973,197,3,957.02
3409,973,20,5,283.43
3410,973,39,5,713.97
3411,974,81,4,561.55
3412,975,11,1,403.48
3413,975,130,1,229.30
3414,975,112,5,521.69
3415,975,120,1,767.61
3416,976,170,3,781.87
3417,977,97,3,71.40
3418,977,89,1,589.26
3419,978,186,5,18.32
3420,978,133,2,84.64
3421,978,71,4,887.25
3422,979,145,2,813.05
3423,979,32,3,171.87
3424,979,61,5,665.04
3425,979,106,2,576.94
3426,980,95,3,848.82
3427,980,170,3,781.87
3428,980,13,2,233.97
3429,981,97,1,71.40
3430,981,187,4,863.21
3431,981,11,1,403.48
3432,981,142,4,972.94
3433,981,183,2,985.50
3434,982,106,5,576.94
3435,982,155,5,876.07
3436,983,159,5,657.99
3437,983,91,5,403.88
3438,983,5,2,348.38
3439,983,198,2,170.37
3440,984,16,3,88.16
3441,985,32,4,171.87
3442,986,136,5,507.14
3443,986,32,1,171.87
3444,986,143,3,608.16
3445,987,188,4,192.06
3446,987,67,2,271.47
3447,987,165,5,964.91
3448,987,46,2,301.10
3449,987,141,4,548.90
3450,987,122,2,888.10
3451,988,166,2,270.45
3452,988,17,1,759.61
3453,988,103,2,182.05
3454,988,69,4,895.57
3455,988,63,5,206.65
3456,989,76,3,667.06
3457,989,186,4,18.32
3458,989,44,3,743.50
3459,989,134,2,46.28
3460,989,147,1,633.24
3461,989,166,2,270.45
3462,990,194,5,366.69
3463,990,184,4,752.66
3464,990,34,2,655.06
3465,990,95,1,848.82
3466,991,200,4,192.04
3467,991,65,1,674.91
3468,991,22,4,540.27
3469,992,162,3,559.35
3470,992,100,3,957.12
3471,992,41,3,502.39
3472,993,48,4,872.13
3473,994,185,3,861.79
3474,994,173,3,413.05
3475,995,175,1,488.78
3476,995,48,1,872.13
3477,995,76,4,667.06
3478,995,50,4,67.42
3479,995,187,3,863.21
3480,996,72,5,594.83
3481,996,75,5,527.86
3482,996,132,1,610.55
3483,996,148,2,188.23
3484,997,28,5,793.57
3485,997,95,2,848.82
3486,997,62,3,899.63
3487,997,143,3,608.16
3488,997,179,2,226.37
3489,997,129,4,571.18
3490,998,179,1,226.37
3491,998,16,3,88.16
3492,998,173,1,413.05
3493,998,177,3,955.88
3494,998,88,2,661.86
3495,999,56,3,689.90
3496,999,54,2,696.58
3497,1000,66,4,516.58
3498,1000,151,2,688.73
3499,1000,81,2,561.55
3500,1000,182,1,858.51
3501,1000,32,1,171.87
3502,1001,183,5,985.50
3503,1002,135,5,231.06
3504,1002,120,1,767.61
3505,1002,185,5,861.79
3506,1002,32,2,171.87
3507,1003,152,2,140.88
3508,1003,24,4,890.67
3509,1004,35,3,802.85
3510,1004,104,2,169.31
3511,1005,105,1,929.33
3512,1006,20,4,283.43
3513,1006,22,3,540.27
3514,1006,193,4,815.67
3515,1006,157,1,482.36
3516,1006,195,4,868.68
3517,1006,130,5,229.30
3518,1007,200,1,192.04
3519,1007,142,1,972.94
3520,1007,185,2,861.79
3521,1007,135,2,231.06
3522,1008,8,5,245.16
3523,1009,86,4,614.73
3524,1010,141,2,548.90
3525,1011,135,3,231.06
3526,1011,4,4,82.96
3527,1011,63,4,206.65
3528,1011,177,3,955.88
3529,1011,97,3,71.40
3530,1012,31,2,40.25
3531,1012,186,4,18.32
3532,1012,107,3,77.48
3533,1012,1,5,272.55
3534,1012,159,3,657.99
3535,1013,15,3,527.35
3536,1013,20,5,283.43
3537,1014,32,5,171.87
3538,1015,198,2,170.37
3539,1015,148,2,188.23
3540,1015,74,4,55.50
3541,1015,28,5,793.57
3542,1015,139,4,214.70
3543,1015,75,3,527.86
3544,1016,151,2,688.73
3545,1017,50,2,67.42
3546,1017,44,5,743.50
3547,1017,186,5,18.32
3548,1017,41,5,502.39
3549,1018,19,4,729.82
3550,1018,62,3,899.63
3551,1019,87,1,759.57
3552,1019,108,3,228.98
3553,1019,20,1,283.43
3554,1020,191,4,19.63
3555,1020,188,1,192.06
3556,1020,76,3,667.06
3557,1020,34,1,655.06
3558,1020,134,3,46.28
3559,1020,138,2,226.62
3560,1021,102,1,727.66
3561,1021,110,5,247.93
3562,1021,112,1,521.69
3563,1021,191,1,19.63
3564,1022,33,1,171.27
3565,1022,110,5,247.93
3566,1022,200,2,192.04
3567,1022,5,3,348.38
3568,1022,11,4,403.48
3569,1022,50,4,67.42
3570,1023,23,4,180.47
3571,1023,196,1,331.83
3572,1023,7,3,63.01
3573,1023,99,2,786.45
3574,1023,40,1,858.73
3575,1024,197,3,957.02
3576,1024,56,3,689.90
3577,1025,14,5,350.34
3578,1025,111,2,798.23
3579,1025,131,4,485.14
3580,1026,28,5,793.57
3581,1026,125,2,228.57
3582,1026,161,5,403.47
3583,1026,109,2,755.12
3584,1026,196,5,331.83
3585,1027,75,1,527.86
3586,1027,192,2,258.45
3587,1027,11,3,403.48
3588,1028,2,3,392.07
3589,1028,136,3,507.14
3590,1028,115,2,830.45
3591,1028,200,4,192.04
3592,1028,50,5,67.42
3593,1029,136,3,507.14
3594,1029,35,5,802.85
3595,1029,105,1,929.33
3596,1029,12,1,886.63
3597,1029,55,1,825.60
3598,1029,60,3,386.44
3599,1030,177,1,955.88
3600,1030,178,5,676.95
3601,1030,5,3,348.38
3602,1030,156,5,806.56
3603,1031,182,2,858.51
3604,1031,17,1,759.61
3605,1031,75,4,527.86
3606,1031,74,3,55.50
3607,1031,147,5,633.24
3608,1032,104,5,169.31
3609,1032,194,5,366.69
3610,1033,161,4,403.47
3611,1033,108,3,228.98
3612,1033,197,5,957.02
3613,1033,160,5,655.05
3614,1033,147,5,633.24
3615,1034,187,3,863.21
3616,1034,174,2,518.14
3617,1034,195,5,868.68
3618,1034,117,3,823.39
3619,1034,23,5,180.47
3620,1034,134,4,46.28
3621,1035,146,3,169.62
3622,1035,64,1,168.76
3623,1035,38,5,117.01
3624,1035,85,3,115.25
3625,1035,145,5,813.05
3626,1035,27,5,447.29
3627,1036,45,1,361.72
3628,1036,49,2,863.76
3629,1037,76,2,667.06
3630,1037,200,4,192.04
3631,1038,145,5,813.05
3632,1038,144,1,647.03
3633,1038,15,5,527.35
3634,1038,105,4,929.33
3635,1039,102,1,727.66
3636,1039,164,4,513.25
3637,1040,8,2,245.16
3638,1040,165,3,964.91
3639,1040,114,5,74.81
3640,1040,45,2,361.72
3641,1041,156,5,806.56
3642,1041,57,3,236.12
3643,1041,84,2,761.72
3644,1041,172,5,817.35
3645,1041,170,2,781.87
3646,1042,144,4,647.03
3647,1042,194,1,366.69
3648,1042,5,2,348.38
3649,1042,73,5,38.52
3650,1042,1,5,272.55
3651,1042,89,4,589.26
3652,1043,8,4,245.16
3653,1043,141,5,548.90
3654,1043,38,3,117.01
3655,1044,174,1,518.14
3656,1044,38,5,117.01
3657,1044,112,4,521.69
3658,1044,170,5,781.87
3659,1044,69,4,895.57
3660,1045,105,2,929.33
3661,1045,162,1,559.35
3662,1045,19,5,729.82
3663,1046,110,2,247.93
3664,1046,26,2,870.20
3665,1046,173,5,413.05
3666,1046,176,3,125.10
3667,1047,87,3,759.57
3668,1047,193,4,815.67
3669,1047,31,5,40.25
3670,1047,65,2,674.91
3671,1047,50,2,67.42
3672,1048,198,1,170.37
3673,1048,80,1,127.51
3674,1048,131,2,485.14
3675,1048,70,4,406.76
3676,1048,161,2,403.47
3677,1049,2,5,392.07
3678,1050,154,1,662.79
3679,1050,101,1,624.35
3680,1050,100,4,957.12
3681,1050,17,5,759.61
3682,1051,20,2,283.43
3683,1051,21,5,158.14
3684,1052,7,4,63.01
3685,1052,13,5,233.97
3686,1052,17,1,759.61
3687,1053,166,5,270.45
3688,1053,72,1,594.83
3689,1053,21,3,158.14
3690,1053,76,1,667.06
3691,1053,162,4,559.35
3692,1054,199,2,888.80
3693,1054,46,5,301.10
3694,1054,162,4,559.35
3695,1054,134,4,46.28
3696,1055,37,3,111.28
3697,1055,13,3,233.97
3698,1055,187,1,863.21
3699,1055,95,4,848.82
3700,1055,57,4,236.12
3701,1055,164,4,513.25
3702,1056,73,4,38.52
3703,1056,101,2,624.35
3704,1056,42,4,729.27
3705,1056,15,4,527.35
3706,1056,183,2,985.50
3707,1057,36,4,382.70
3708,1057,89,4,589.26
3709,1057,5,4,348.38
3710,1057,143,1,608.16
3711,1057,24,2,890.67
3712,1058,180,3,738.06
3713,1058,155,1,876.07
3714,1058,18,4,87.57
3715,1058,197,5,957.02
3716,1058,200,5,192.04
3717,1059,18,2,87.57
3718,1059,50,4,67.42
3719,1059,51,2,765.92
3720,1060,34,3,655.06
3721,1061,184,3,752.66
3722,1061,44,4,743.50
3723,1061,52,1,965.66
3724,1062,140,2,980.77
3725,1062,21,2,158.14
3726,1062,119,1,849.76
3727,1062,3,1,381.58
3728,1063,42,4,729.27
3729,1063,1,2,272.55
3730,1063,98,5,619.94
3731,1063,29,3,200.83
3732,1063,57,2,236.12
3733,1064,127,4,337.53
3734,1064,140,1,980.77
3735,1064,147,2,633.24
3736,1064,89,2,589.26
3737,1065,20,3,283.43
3738,1065,171,3,706.58
3739,1065,140,5,980.77
3740,1065,76,1,667.06
3741,1066,44,3,743.50
3742,1066,149,5,94.88
3743,1066,83,1,769.73
3744,1066,13,1,233.97
3745,1066,37,4,111.28
3746,1066,102,3,727.66
3747,1067,14,2,350.34
3748,1067,61,3,665.04
3749,1067,116,1,719.69
3750,1068,121,4,227.66
3751,1068,137,4,187.34
3752,1068,28,5,793.57
3753,1068,37,2,111.28
3754,1069,20,2,283.43
3755,1069,4,1,82.96
3756,1070,151,2,688.73
3757,1070,138,3,226.62
3758,1070,47,5,202.59
3759,1070,27,4,447.29
3760,1071,147,3,633.24
3761,1071,140,4,980.77
3762,1072,176,2,125.10
3763,1072,156,5,806.56
3764,1072,113,2,899.29
3765,1072,60,1,386.44
3766,1072,195,5,868.68
3767,1072,110,2,247.93
3768,1073,175,2,488.78
3769,1073,82,5,674.75
3770,1073,105,4,929.33
3771,1073,8,1,245.16
3772,1073,87,4,759.57
3773,1074,151,1,688.73
3774,1074,140,4,980.77
3775,1074,185,4,861.79
3776,1074,163,1,865.18
3777,1074,110,4,247.93
3778,1074,104,4,169.31
3779,1075,104,2,169.31
3780,1075,133,1,84.64
3781,1076,196,5,331.83
3782,1076,1,2,272.55
3783,1076,97,1,71.40
3784,1077,44,2,743.50
3785,1077,47,1,202.59
3786,1077,58,4,372.92
3787,1077,162,3,559.35
3788,1077,90,1,660.94
3789,1077,84,3,761.72
3790,1078,115,5,830.45
3791,1078,27,2,447.29
3792,1078,176,1,125.10
3793,1078,68,5,741.14
3794,1078,104,2,169.31
3795,1079,147,2,633.24
3796,1080,146,5,169.62
3797,1080,102,1,727.66
3798,1080,117,5,823.39
3799,1081,137,4,187.34
3800,1081,198,5,170.37
3801,1081,175,5,488.78
3802,1081,69,5,895.57
3803,1081,61,3,665.04
3804,1082,5,1,348.38
3805,1082,41,5,502.39
3806,1082,33,2,171.27
3807,1082,10,5,35.47
3808,1082,85,4,115.25
3809,1083,154,2,662.79
3810,1083,184,3,752.66
3811,1083,178,5,676.95
3812,1083,65,3,674.91
3813,1083,130,5,229.30
3814,1083,75,5,527.86
3815,1084,162,3,559.35
3816,1084,17,4,759.61
3817,1084,166,5,270.45
3818,1084,22,5,540.27
3819,1084,73,4,38.52
3820,1085,178,4,676.95
3821,1086,92,2,703.00
3822,1087,140,4,980.77
3823,1087,103,4,182.05
3824,1088,51,2,765.92
3825,1088,139,1,214.70
3826,1088,197,5,957.02
3827,1088,169,4,177.78
3828,1089,98,5,619.94
3829,1089,200,1,192.04
3830,1089,20,4,283.43
3831,1090,157,5,482.36
3832,1090,137,2,187.34
3833,1090,127,5,337.53
3834,1090,99,5,786.45
3835,1091,130,2,229.30
3836,1091,128,3,201.55
3837,1091,184,5,752.66
3838,1091,40,5,858.73
3839,1092,127,1,337.53
3840,1092,192,5,258.45
3841,1093,175,4,488.78
3842,1093,135,2,231.06
3843,1093,1,2,272.55
3844,1094,14,1,350.34
3845,1094,179,3,226.37
3846,1094,69,4,895.57
3847,1095,187,4,863.21
3848,1095,159,5,657.99
3849,1095,85,1,115.25
3850,1095,176,1,125.10
3851,1096,32,3,171.87
3852,1096,43,3,178.28
3853,1096,72,3,594.83
3854,1096,139,3,214.70
3855,1096,46,2,301.10
3856,1096,200,5,192.04
3857,1097,118,2,26.71
3858,1097,152,3,140.88
3859,1097,101,5,624.35
3860,1097,51,3,765.92
3861,1098,164,2,513.25
3862,1098,64,5,168.76
3863,1099,148,5,188.23
3864,1099,69,1,895.57
3865,1099,101,3,624.35
3866,1099,57,4,236.12
3867,1099,50,2,67.42
3868,1099,140,3,980.77
3869,1100,176,3,125.10
3870,1101,137,3,187.34
3871,1101,195,4,868.68
3872,1102,88,2,661.86
3873,1102,100,5,957.12
3874,1103,104,2,169.31
3875,1103,151,2,688.73
3876,1104,136,3,507.14
3877,1104,156,1,806.56
3878,1104,176,2,125.10
3879,1105,28,3,793.57
3880,1105,144,1,647.03
3881,1105,182,4,858.51
3882,1105,101,5,624.35
3883,1105,95,3,848.82
3884,1106,144,3,647.03
3885,1106,84,4,761.72
3886,1106,5,3,348.38
3887,1106,157,3,482.36
3888,1107,2,3,392.07
3889,1107,50,5,67.42
3890,1108,173,5,413.05
3891,1109,20,1,283.43
3892,1109,29,2,200.83
3893,1109,124,5,744.01
3894,1109,154,3,662.79
3895,1109,43,5,178.28
3896,1110,69,1,895.57
3897,1110,10,3,35.47
3898,1111,101,1,624.35
3899,1111,79,3,242.64
3900,1112,117,3,823.39
3901,1112,28,2,793.57
3902,1112,84,1,761.72
3903,1113,187,3,863.21
3904,1113,45,5,361.72
3905,1114,108,5,228.98
3906,1114,122,1,888.10
3907,1115,110,3,247.93
3908,1115,115,1,830.45
3909,1116,159,3,657.99
3910,1117,179,1,226.37
3911,1117,165,3,964.91
3912,1118,10,3,35.47
3913,1119,117,5,823.39
3914,1119,99,5,786.45
3915,1120,179,5,226.37
3916,1121,122,2,888.10
3917,1121,144,4,647.03
3918,1121,16,1,88.16
3919,1121,155,3,876.07
3920,1121,188,3,192.06
3921,1122,61,5,665.04
3922,1122,132,5,610.55
3923,1123,103,3,182.05
3924,1123,42,5,729.27
3925,1123,36,4,382.70
3926,1124,15,5,527.35
3927,1124,84,4,761.72
3928,1124,198,4,170.37
3929,1124,150,5,151.28
3930,1125,72,4,594.83
3931,1125,77,3,935.02
3932,1125,43,5,178.28
3933,1125,36,3,382.70
3934,1126,172,5,817.35
3935,1126,72,4,594.83
3936,1126,139,3,214.70
3937,1126,162,3,559.35
3938,1126,87,5,759.57
3939,1126,188,3,192.06
3940,1127,129,3,571.18
3941,1127,33,5,171.27
3942,1128,22,4,540.27
3943,1129,7,1,63.01
3944,1129,35,1,802.85
3945,1129,2,2,392.07
3946,1130,96,5,673.54
3947,1130,164,2,513.25
3948,1130,59,1,994.72
3949,1131,34,1,655.06
3950,1131,165,3,964.91
3951,1132,18,3,87.57
3952,1132,54,3,696.58
3953,1132,2,4,392.07
3954,1133,134,2,46.28
3955,1134,163,1,865.18
3956,1134,109,3,755.12
3957,1134,143,3,608.16
3958,1134,189,3,188.08
3959,1134,47,5,202.59
3960,1134,175,5,488.78
3961,1135,99,2,786.45
3962,1135,151,4,688.73
3963,1135,159,2,657.99
3964,1135,184,4,752.66
3965,1135,126,4,554.16
3966,1136,113,1,899.29
3967,1136,185,2,861.79
3968,1136,75,3,527.86
3969,1136,165,5,964.91
3970,1136,106,2,576.94
3971,1136,39,3,713.97
3972,1137,54,2,696.58
3973,1137,18,2,87.57
3974,1137,135,5,231.06
3975,1138,189,2,188.08
3976,1139,17,2,759.61
3977,1139,33,5,171.27
3978,1140,166,3,270.45
3979,1140,2,5,392.07
3980,1141,16,4,88.16
3981,1142,3,4,381.58
3982,1142,24,2,890.67
3983,1142,134,2,46.28
3984,1142,63,5,206.65
3985,1142,107,4,77.48
3986,1142,68,3,741.14
3987,1143,137,2,187.34
3988,1144,104,4,169.31
3989,1144,133,2,84.64
3990,1144,181,2,781.14
3991,1144,23,3,180.47
3992,1145,119,3,849.76
3993,1145,83,5,769.73
3994,1145,67,3,271.47
3995,1145,192,4,258.45
3996,1146,98,5,619.94
3997,1146,40,1,858.73
3998,1147,37,5,111.28
3999,1147,159,4,657.99
4000,1147,24,4,890.67
4001,1148,142,5,972.94
4002,1148,62,2,899.63
4003,1148,187,4,863.21
4004,1148,27,1,447.29
4005,1148,101,4,624.35
4006,1148,14,2,350.34
4007,1149,118,2,26.71
4008,1150,114,2,74.81
4009,1150,184,5,752.66
4010,1151,150,2,151.28
4011,1151,48,5,872.13
4012,1151,8,5,245.16
4013,1151,84,5,761.72
4014,1151,47,2,202.59
4015,1151,45,4,361.72
4016,1152,26,4,870.20
4017,1152,188,3,192.06
4018,1153,150,5,151.28
4019,1153,20,2,283.43
4020,1153,164,2,513.25
4021,1153,78,2,248.47
4022,1153,61,3,665.04
4023,1153,142,3,972.94
4024,1154,63,3,206.65
4025,1154,148,3,188.23
4026,1154,139,4,214.70
4027,1154,53,1,328.98
4028,1154,82,4,674.75
4029,1154,143,4,608.16
4030,1155,191,2,19.63
4031,1155,127,1,337.53
4032,1155,57,5,236.12
4033,1155,42,3,729.27
4034,1155,101,3,624.35
4035,1155,75,3,527.86
4036,1156,199,1,888.80
4037,1156,128,2,201.55
4038,1156,157,4,482.36
4039,1156,184,5,752.66
4040,1156,186,5,18.32
4041,1157,1,4,272.55
4042,1157,48,1,872.13
4043,1157,147,2,633.24
4044,1157,45,1,361.72
4045,1158,64,4,168.76
4046,1158,171,5,706.58
4047,1158,153,4,105.33
4048,1159,29,5,200.83
4049,1159,55,5,825.60
4050,1159,126,5,554.16
4051,1159,182,2,858.51
4052,1159,84,2,761.72
4053,1159,36,2,382.70
4054,1160,173,1,413.05
4055,1161,94,1,124.24
4056,1161,102,5,727.66
4057,1162,45,1,361.72
4058,1162,10,3,35.47
4059,1163,126,5,554.16
4060,1163,156,5,806.56
4061,1163,176,5,125.10
4062,1163,120,4,767.61
4063,1163,133,3,84.64
4064,1164,54,5,696.58
4065,1164,178,3,676.95
4066,1164,190,2,243.44
4067,1164,185,2,861.79
4068,1164,181,5,781.14
4069,1164,96,4,673.54
4070,1165,193,1,815.67
4071,1166,5,3,348.38
4072,1166,72,2,594.83
4073,1167,166,1,270.45
4074,1167,21,4,158.14
4075,1167,147,1,633.24
4076,1167,83,3,769.73
4077,1168,54,5,696.58
4078,1168,187,1,863.21
4079,1169,200,2,192.04
4080,1170,148,3,188.23
4081,1170,43,1,178.28
4082,1170,200,1,192.04
4083,1170,187,3,863.21
4084,1170,151,2,688.73
4085,1170,192,4,258.45
4086,1171,168,2,209.68
4087,1171,189,1,188.08
4088,1171,131,5,485.14
4089,1172,2,4,392.07
4090,1172,148,4,188.23
4091,1173,54,5,696.58
4092,1174,24,4,890.67
4093,1174,156,1,806.56
4094,1174,30,2,366.76
4095,1174,38,2,117.01
4096,1175,54,2,696.58
4097,1176,176,4,125.10
4098,1177,120,1,767.61
4099,1177,193,1,815.67
4100,1177,170,5,781.87
4101,1177,36,1,382.70
4102,1178,29,4,200.83
4103,1179,27,1,447.29
4104,1179,34,5,655.06
4105,1179,47,1,202.59
4106,1179,11,4,403.48
4107,1180,186,5,18.32
4108,1180,88,4,661.86
4109,1181,51,2,765.92
4110,1181,160,1,655.05
4111,1182,147,4,633.24
4112,1182,50,3,67.42
4113,1182,111,2,798.23
4114,1183,4,3,82.96
4115,1183,170,5,781.87
4116,1183,46,1,301.10
4117,1183,117,2,823.39
4118,1183,167,3,659.60
4119,1184,26,3,870.20
4120,1184,24,1,890.67
4121,1185,175,3,488.78
4122,1185,102,1,727.66
4123,1185,161,5,403.47
4124,1185,135,3,231.06
4125,1185,36,2,382.70
4126,1186,153,4,105.33
4127,1186,74,2,55.50
4128,1187,152,2,140.88
4129,1188,94,1,124.24
4130,1188,90,2,660.94
4131,1188,185,5,861.79
4132,1188,98,5,619.94
4133,1188,17,3,759.61
4134,1188,190,2,243.44
4135,1189,150,4,151.28
4136,1189,128,1,201.55
4137,1189,5,2,348.38
4138,1189,199,3,888.80
4139,1189,25,2,378.71
4140,1189,59,4,994.72
4141,1190,141,3,548.90
4142,1190,84,4,761.72
4143,1190,139,3,214.70
4144,1191,55,3,825.60
4145,1191,7,1,63.01
4146,1192,200,4,192.04
4147,1192,40,1,858.73
4148,1192,7,3,63.01
4149,1192,37,5,111.28
4150,1192,124,2,744.01
4151,1192,14,4,350.34
4152,1193,143,3,608.16
4153,1193,127,1,337.53
4154,1194,154,1,662.79
4155,1194,159,4,657.99
4156,1195,185,4,861.79
4157,1195,22,2,540.27
4158,1195,111,2,798.23
4159,1195,110,2,247.93
4160,1195,152,3,140.88
4161,1195,6,5,985.41
4162,1196,28,1,793.57
4163,1196,88,2,661.86
4164,1196,82,3,674.75
4165,1196,67,1,271.47
4166,1196,41,2,502.39
4167,1196,176,1,125.10
4168,1197,5,5,348.38
4169,1198,104,4,169.31
4170,1198,128,3,201.55
4171,1198,145,4,813.05
4172,1199,160,4,655.05
4173,1199,17,5,759.61
4174,1199,95,3,848.82
4175,1200,73,2,38.52
4176,1200,109,3,755.12
4177,1200,45,4,361.72
4178,1201,36,3,382.70
4179,1202,112,5,521.69
4180,1202,1,1,272.55
4181,1202,29,1,200.83
4182,1202,12,5,886.63
4183,1203,10,2,35.47
4184,1204,189,4,188.08
4185,1205,59,1,994.72
4186,1205,26,4,870.20
4187,1205,116,2,719.69
4188,1205,103,4,182.05
4189,1205,71,5,887.25
4190,1206,140,1,980.77
4191,1207,25,1,378.71
4192,1207,187,2,863.21
4193,1207,172,5,817.35
4194,1207,94,1,124.24
4195,1207,115,1,830.45
4196,1208,181,1,781.14
4197,1208,16,2,88.16
4198,1208,119,5,849.76
4199,1209,105,4,929.33
4200,1210,64,1,168.76
4201,1211,183,1,985.50
4202,1211,59,3,994.72
4203,1211,86,3,614.73
4204,1211,21,5,158.14
4205,1212,126,4,554.16
4206,1212,77,2,935.02
4207,1212,52,1,965.66
4208,1213,51,3,765.92
4209,1213,7,5,63.01
4210,1213,5,5,348.38
4211,1213,145,3,813.05
4212,1213,112,4,521.69
4213,1213,47,4,202.59
4214,1214,110,1,247.93
4215,1214,153,5,105.33
4216,1214,65,1,674.91
4217,1214,128,3,201.55
4218,1214,8,2,245.16
4219,1214,53,2,328.98
4220,1215,104,4,169.31
4221,1215,41,4,502.39
4222,1215,113,2,899.29
4223,1215,66,1,516.58
4224,1215,112,3,521.69
4225,1216,17,4,759.61
4226,1216,135,1,231.06
4227,1216,62,1,899.63
4228,1216,36,1,382.70
4229,1216,180,3,738.06
4230,1217,107,3,77.48
4231,1217,109,5,755.12
4232,1217,26,1,870.20
4233,1217,80,1,127.51
4234,1218,13,4,233.97
4235,1219,125,1,228.57
4236,1219,171,1,706.58
4237,1219,120,3,767.61
4238,1219,32,5,171.87
4239,1219,65,2,674.91
4240,1220,197,3,957.02
4241,1220,142,5,972.94
4242,1220,18,1,87.57
4243,1220,184,3,752.66
4244,1220,145,2,813.05
4245,1221,182,5,858.51
4246,1221,17,5,759.61
4247,1221,82,5,674.75
4248,1221,45,1,361.72
4249,1221,11,5,403.48
4250,1221,66,3,516.58
4251,1222,154,2,662.79
4252,1222,128,1,201.55
4253,1222,102,2,727.66
4254,1222,156,4,806.56
4255,1222,136,5,507.14
4256,1222,127,4,337.53
4257,1223,31,3,40.25
4258,1223,107,1,77.48
4259,1223,98,4,619.94
4260,1223,155,4,876.07
4261,1223,143,1,608.16
4262,1223,192,2,258.45
4263,1224,125,1,228.57
4264,1224,74,4,55.50
4265,1225,147,2,633.24
4266,1225,69,3,895.57
4267,1225,64,4,168.76
4268,1225,60,2,386.44
4269,1226,189,5,188.08
4270,1226,177,5,955.88
4271,1227,75,4,527.86
4272,1227,150,1,151.28
4273,1227,146,1,169.62
4274,1227,30,3,366.76
4275,1227,157,2,482.36
4276,1228,170,4,781.87
4277,1228,36,1,382.70
4278,1228,7,5,63.01
4279,1228,55,4,825.60
4280,1229,44,2,743.50
4281,1229,28,1,793.57
4282,1229,23,3,180.47
4283,1229,106,1,576.94
4284,1229,15,5,527.35
4285,1230,61,3,665.04
4286,1231,180,5,738.06
4287,1231,193,5,815.67
4288,1231,158,4,15.40
4289,1231,147,2,633.24
4290,1231,132,1,610.55
4291,1231,153,1,105.33
4292,1232,6,5,985.41
4293,1232,188,3,192.06
4294,1232,138,5,226.62
4295,1232,129,1,571.18
4296,1233,140,4,980.77
4297,1234,78,2,248.47
4298,1234,137,1,187.34
4299,1234,36,4,382.70
4300,1235,134,2,46.28
4301,1235,132,5,610.55
4302,1235,189,4,188.08
4303,1236,96,1,673.54
4304,1236,113,1,899.29
4305,1236,3,3,381.58
4306,1236,139,5,214.70
4307,1236,45,1,361.72
4308,1237,122,2,888.10
4309,1237,82,2,674.75
4310,1237,171,4,706.58
4311,1237,24,5,890.67
4312,1238,77,5,935.02
